parishCode,parishName,subCountyCode
116-047-05-08,NYAMIYAGA,116-047-05
116-047-05-24,KITOJO,116-047-05
116-047-06-04,KAGARAMA WARD,116-047-06
116-047-06-19,BUSHUURA WARD,116-047-06
116-047-06-26,KIBUZIGYE WARD,116-047-06
116-047-06-27,BUNYONYI WARD,116-047-06
116-048-01-03,KAGUNGA,116-048-01
116-048-01-05,KISHANJE,116-048-01
116-048-02-08,KASHASHA/IKUMBA,116-048-02
116-048-02-10,MUSHANJE,116-048-02
116-048-02-12,NYAMABARE,116-048-02
116-048-02-13,NYARUHANGA,116-048-02
116-048-03-14,BUTARE,116-048-03
116-048-03-15,IKAMIRO,116-048-03
116-048-03-16,KABERE,116-048-03
116-048-03-17,KARENGYERE,116-048-03
116-048-03-18,KAARA,116-048-03
116-048-03-19,KYENYI,116-048-03
116-048-03-20,NYARURAMBI,116-048-03
116-048-04-01,BUHUMURIRO,116-048-04
116-048-04-07,KASHEKYERA,116-048-04
116-048-04-09,KITOJO,116-048-04
116-048-04-21,KIYEBE,116-048-04
116-048-04-22,NTUNGAMO,116-048-04
116-048-05-11,NYAKABUNGO WARD,116-048-05
116-048-05-23,KIGYEYO WARD,116-048-05
116-048-05-24,NYARURAMBI WARD,116-048-05
116-048-05-25,NYARUHANGA WARD,116-048-05
116-048-06-26,BISHAKI WARD,116-048-06
116-048-06-27,HAMUTOORA WARD,116-048-06
116-048-06-28,NTUNGAMO-BYEZA,116-048-06
116-048-06-29,RUREMBO WARD,116-048-06
116-048-07-30,BUTUSI WARD,116-048-07
116-048-07-31,KITABUGIKA WARD,116-048-07
116-048-07-32,MURUHINGA WARD,116-048-07
116-048-08-02,KACERERE WARD,116-048-08
116-048-08-33,KIRURUMA WARD,116-048-08
116-048-08-34,NYAMATEMBE WARD,116-048-08
116-048-08-35,NYARUSHIJA WARD,116-048-08
116-048-09-36,KITOOMA WARD,116-048-09
116-048-09-37,MURANDAMO WARD,116-048-09
116-048-09-38,NYAKABUNGO WARD,116-048-09
116-048-10-39,IHUNGA WARD,116-048-10
116-048-10-40,KIVUNGA WARD,116-048-10
116-048-10-41,MENGO WARD,116-048-10
116-048-10-42,NSHANJARE WARD,116-048-10
116-048-10-46,BWEGYERERA WARD,116-048-10
116-048-11-43,BUHUMURIRO WARD,116-048-11
116-048-11-44,KASHEKYERA WARD,116-048-11
116-048-11-45,KITOJO WARD,116-048-11
122-049-01-01,KANDAGO,122-049-01
122-049-01-02,KARORWA,122-049-01
122-049-01-03,KYERERO,122-049-01
122-049-01-06,NYAKASIRU,122-049-01
122-049-02-07,KASHEKYE,122-049-02
122-049-02-08,KIBANDA,122-049-02
122-049-02-09,KIGARA,122-049-02
122-049-02-10,KYABUHANGWA,122-049-02
122-049-02-11,KYOGO,122-049-02
122-049-02-12,RWENYANGYE,122-049-02
122-049-03-13,BUCHUNDURA,122-049-03
122-049-03-14,KAFUNJO,122-049-03
122-049-03-15,KITANGA,122-049-03
122-049-03-16,KITUNGA,122-049-03
122-049-03-17,NYAKASHEBEYA,122-049-03
122-049-03-18,RUTENGYE,122-049-03
122-049-04-19,BURIME,122-049-04
122-049-04-20,IBUMBA,122-049-04
122-049-04-21,KITOJO,122-049-04
122-049-04-23,NOOZI,122-049-04
122-049-04-24,NYAKAGABAGABA,122-049-04
122-049-04-25,NYARURAMBI,122-049-04
122-049-05-04,MUHANGA WARD,122-049-05
122-049-05-05,BUTARE WARD,122-049-05
122-049-05-26,HIGHLAND WARD,122-049-05
122-049-05-27,NYAKABUNGO WARD,122-049-05
122-049-05-28,RUTARE WARD,122-049-05
122-049-06-29,CENTRAL WARD,122-049-06
122-049-06-30,KANGONDO WARD,122-049-06
122-049-06-31,SINDI WARD,122-049-06
131-141-01-05,KITAMBA WARD,131-141-01
131-141-01-06,KIJOOHA WARD,131-141-01
131-141-01-22,BIGUTSYO WARD,131-141-01
131-141-01-23,KABINGO WARD,131-141-01
131-141-01-35,KAKONI WARD,131-141-01
131-141-01-37,KYABAHURA WARD,131-141-01
131-141-01-38,NGOMBA WARD,131-141-01
131-141-02-07,MAGONDO,131-141-02
131-141-02-08,BURUNGA,131-141-02
131-141-02-09,KIGUMA,131-141-02
131-141-02-14,RWIGI,131-141-02
131-141-03-10,MBOGO,131-141-03
131-141-03-15,NYARUBANGA,131-141-03
131-141-03-21,KITONGORE,131-141-03
131-141-03-26,RWEMENGO,131-141-03
131-141-03-30,BWAGONGA,131-141-03
131-141-03-40,RWAKAHAYA,131-141-03
131-141-04-16,MBABA,131-141-04
131-141-04-17,NTAMBAZI,131-141-04
131-141-04-18,KAYANGA,131-141-04
131-141-04-19,RWAMURANGA,131-141-04
131-141-05-02,RWEMIKOMA,131-141-05
131-141-05-11,KIJUMA,131-141-05
131-141-05-28,BUGARIHE,131-141-05
131-141-06-13,ENGARI,131-141-06
131-141-06-20,KYENGANDO,131-141-06
131-141-06-25,KEICHUMU,131-141-06
131-141-06-34,KAKINDO,131-141-06
131-141-06-39,NSHESHE,131-141-06
131-141-06-41,KANTAGANYA,131-141-06
131-141-06-46,BISHOZI,131-141-06
131-141-07-12,NKUNGU,131-141-07
131-141-07-24,NSHUNGA,131-141-07
131-141-07-31,KAGARAMIRA,131-141-07
131-141-07-32,KAGIRA,131-141-07
131-141-07-33,KAJUZYA,131-141-07
131-141-07-36,KATARAZA,131-141-07
131-141-08-03,KAZO WARD,131-141-08
131-141-08-29,BYESHEMBE WARD,131-141-08
131-141-08-42,GABARUNGI WARD,131-141-08
131-141-08-43,OBWENGARA WARD,131-141-08
131-141-08-44,RWEMIRONDO WARD,131-141-08
131-141-08-45,RWEMPIRI WARD,131-141-08
131-141-09-01,KYAMPANGARA,131-141-09
131-141-09-27,IBAARE,131-141-09
131-141-09-47,MUSHABWA,131-141-09
131-141-09-48,NYUNGU,131-141-09
131-141-09-49,AKENGYEYA,131-141-09
131-141-10-04,MIGINA,131-141-10
131-141-10-50,AKATONGORE,131-141-10
131-141-10-51,KIKONI,131-141-10
135-143-04-18,KIBARE,135-143-04
135-143-04-19,NDEIJA-MULAGO,135-143-04
135-143-04-20,RWENSINGA,135-143-04
135-143-04-21,KONGORO,135-143-04
135-143-04-35,NYAKAIKARA,135-143-04
135-143-05-09,KATEREZA WARD,135-143-05
135-143-05-10,KINONI CENTRAL WARD,135-143-05
135-143-05-29,KITUNGURU WARD,135-143-05
135-143-05-33,NYARUBUNGO WARD,135-143-05
135-143-06-30,MIRAMA,135-143-06
135-143-06-31,NYABIKUNGU,135-143-06
135-143-06-32,NYAKABAARE,135-143-06
135-143-07-16,BUJAGA WARD,135-143-07
135-143-07-17,KAKIGANI WARD,135-143-07
135-143-07-22,NYEIHANGA WARD,135-143-07
135-342-01-01,KABARAMA,135-342-01
135-342-01-02,KAMOMO,135-342-01
135-342-01-04,NGUGO,135-342-01
135-342-01-05,NYARUHANDAGAZI,135-342-01
135-342-01-34,KITOJO,135-342-01
135-342-02-03,KIBINGO WARD,135-342-02
135-342-02-06,RWEIBOGO WARD,135-342-02
135-342-03-11,BUSHWERE,135-342-03
135-342-03-12,KIGAAGA,135-342-03
135-342-03-14,RUKARABO,135-342-03
135-342-03-15,RYAMIYONGA,135-342-03
135-342-08-07,KIKONKOMA WARD,135-342-08
135-342-08-08,MWIZI WARD,135-342-08
135-342-08-13,NGOMA WARD,135-342-08
140-144-01-03,KAMUKUZI WARD,140-144-01
140-144-01-04,RUHARO WARD,140-144-01
140-144-01-07,KAKOMA WARD,140-144-01
140-144-01-08,NYARUBANGA WARD,140-144-01
140-144-01-09,RWEMIGYINA WARD,140-144-01
140-144-01-10,KAKIIKA WARD,140-144-01
140-144-01-14,KISHASHA WARD,140-144-01
140-144-01-15,NYABUHAMA WARD,140-144-01
140-144-01-18,RWENJERU WARD,140-144-01
140-144-01-44,BUNUTSYA WARD,140-144-01
140-144-01-45,BIHARWE EAST WARD,140-144-01
140-144-01-46,NYAKINENGO WARD,140-144-01
140-144-01-48,BIHARWE WEST WARD,140-144-01
140-300-01-01,KAKOBA WARD,140-300-01
140-300-01-02,NYAMITYOBORA WARD,140-300-01
140-300-01-05,KATETE WARD,140-300-01
140-300-01-06,RUTI WARD,140-300-01
140-300-01-23,BUGASHE WARD,140-300-01
140-300-01-24,KATOJO WARD,140-300-01
140-300-01-25,KICWAMBA WARD,140-300-01
140-300-01-26,NYARUBUNGO II WARD,140-300-01
140-300-01-27,RUKINDO WARD,140-300-01
140-300-01-28,RWAKISHAKIZI WARD,140-300-01
018-086-02-06,KAGEZI,018-086-02
018-086-02-08,MUHINDURA,018-086-02
018-086-03-01,BIIZI,018-086-03
018-086-03-02,KARAGO,018-086-03
018-086-03-07,CHIBUMBA,018-086-03
018-086-04-09,GASIZA,018-086-04
018-086-04-10,GISORORA,018-086-04
018-086-04-11,RWINGWE,018-086-04
018-086-06-12,CENTRAL WARD,018-086-06
018-086-06-13,NORTH WARD,018-086-06
018-086-06-14,SOUTH WARD,018-086-06
018-087-01-01,BUHOZI,018-087-01
018-087-01-03,BUHUMBU,018-087-01
018-087-04-04,BUSENGO,018-087-04
018-087-04-05,KARAMBI,018-087-04
018-087-06-08,BUGARA WARD,018-087-06
018-087-06-14,CENTRAL WARD,018-087-06
018-087-06-15,KABURASAZI WARD,018-087-06
018-087-07-16,NORTHERN WARD,018-087-07
018-087-07-17,SOUTHERN WARD,018-087-07
018-088-01-04,MUGANZA,018-088-01
018-088-01-05,NYAKABINGO,018-088-01
018-088-01-06,RUTARE,018-088-01
018-088-03-10,MURAMBA,018-088-03
018-088-03-11,GISOZI,018-088-03
018-088-03-12,SOOKO,018-088-03
018-088-04-01,CHIHE,018-088-04
018-088-04-02,MBUGA,018-088-04
018-088-04-03,RWARAMBA,018-088-04
018-088-05-13,GITENDERI,018-088-05
018-088-05-14,MABUNGO,018-088-05
018-088-05-15,GASOVU,018-088-05
018-088-05-16,RUKONGI,018-088-05
018-088-06-18,KINYABABA WARD,018-088-06
018-088-06-19,KIRIMBIRO WARD,018-088-06
018-088-06-20,RUKORO WARD,018-088-06
018-088-07-07,GASASA WARD,018-088-07
018-088-07-08,GITOWA WARD,018-088-07
018-088-07-09,BUNAGANA WARD,018-088-07
018-088-07-17,MAZIBA WARD,018-088-07
018-285-01-01,CENTRAL WARD,018-285-01
018-285-01-02,NYAMAGANA WARD,018-285-01
018-285-02-03,KAMONYI WARD,018-285-02
018-285-02-04,NYAGASHINGE WARD,018-285-02
018-285-03-05,BUSAMBA WARD,018-285-03
018-285-03-06,HOSPITAL WARD,018-285-03
018-285-03-07,GASIZA WARD,018-285-03
018-310-01-01,KAGUNGA,018-310-01
018-310-01-02,RUGARAMA,018-310-01
018-310-02-09,RUTAKA,018-310-02
018-310-02-21,KASHARARA,018-310-02
018-310-02-22,KIBUGU,018-310-02
018-310-03-07,NYARUTEMBE,018-310-03
018-310-03-23,BITARE,018-310-03
018-310-03-24,GASOVU,018-310-03
018-310-04-10,KASHIJA WARD,018-310-04
018-310-04-11,NOMBE WARD,018-310-04
018-310-04-12,NYABAREMURA WARD,018-310-04
018-310-04-13,RUSHAGA WARD,018-310-04
018-310-05-03,NYUNDO,018-310-05
018-310-05-04,BUBUYE,018-310-05
018-310-06-16,KIGYEYO WARD,018-310-06
018-310-06-17,NYAMIYAGA WARD,018-310-06
018-310-06-18,RUGONGWE WARD,018-310-06
018-310-06-19,BUTENGO WARD,018-310-06
018-310-06-20,KASHENYI WARD,018-310-06
018-310-07-05,KAHURIRE A WARD,018-310-07
018-310-07-06,NTEKO WARD,018-310-07
018-310-07-08,KAHURIRE B WARD,018-310-07
018-310-07-14,KIKOBERO WARD,018-310-07
018-310-07-15,MURORE WARD,018-310-07
027-140-01-04,AKAIHAMBA WARD,027-140-01
027-140-01-05,KYENSHAMA WARD,027-140-01
027-140-01-06,RUGARURA WARD,027-140-01
027-140-01-07,NYABISIRIRA WARD,027-140-01
027-140-03-19,BWENGURE,027-140-03
027-140-03-20,NGANGO,027-140-03
027-140-03-22,KYANDAHI,027-140-03
027-140-03-37,NSIIKA,027-140-03
027-140-03-38,NTUURA,027-140-03
027-140-03-39,KIBINGO,027-140-03
027-140-05-10,NCHUNE,027-140-05
027-140-05-11,MIRONGO,027-140-05
027-140-05-12,NYABISIRIRA,027-140-05
027-140-05-32,MITOOZO,027-140-05
027-140-07-24,NYAMIRIRO,027-140-07
027-140-07-34,RWAMUHIIGI,027-140-07
027-140-07-36,KARIRO,027-140-07
027-140-12-01,KARUHAMA WARD,027-140-12
027-140-12-02,RUBINDI CENTRAL,027-140-12
027-140-12-03,KABARE WARD,027-140-12
027-140-12-21,KARWESANGA(RUGAAG,027-140-12
027-140-12-23,BISYA,027-140-12
027-259-01-01,KAMUSHOKO,027-259-01
027-259-01-02,KASHAKA,027-259-01
027-259-01-03,KATOJO,027-259-01
027-259-01-04,RUGARAMA,027-259-01
027-259-01-05,RWENSHANKU,027-259-01
027-259-01-42,MUGARUTSYA,027-259-01
027-259-02-26,NYARUBUNGO,027-259-02
027-259-03-07,BWIZIBWERA UPPER,027-259-03
027-259-03-08,RWENTOJO WARD,027-259-03
027-259-03-25,KATYAZO,027-259-03
027-259-03-30,RWEBISHEKYE,027-259-03
027-259-03-31,RUTOMA WARD,027-259-03
027-259-04-27,BUKIRO WARD,027-259-04
027-259-04-28,RUBINGO WARD,027-259-04
027-259-04-43,NYANJA WARD,027-259-04
027-259-06-13,BUNENERO,027-259-06
027-259-06-16,RUHUNGA,027-259-06
027-259-06-17,RUSHOZI,027-259-06
027-259-06-33,ITARA,027-259-06
027-259-06-47,RUBURARA,027-259-06
027-259-08-06,BWIZIBWERA LOWER,027-259-08
027-259-08-29,KAKYERERE WARD,027-259-08
027-259-08-41,MABIRA WARD,027-259-08
027-259-08-48,KARUYENJE WARD,027-259-08
034-184-01-04,KITOJO,034-184-01
034-184-01-07,NYABUBARE,034-184-01
034-184-01-08,RWANDA,034-184-01
034-184-02-09,BUTANDA,034-184-02
034-184-02-11,KITONDO,034-184-02
034-184-02-12,NYAKIBIGI,034-184-02
034-184-03-16,RUKARANGO,034-184-03
034-184-03-17,RUKONI,034-184-03
034-184-03-24,NYAMUGOYE,034-184-03
034-184-04-19,KIYAGA,034-184-04
034-184-04-20,NKONGORO,034-184-04
034-184-04-23,RUKANGA,034-184-04
034-184-04-25,KANYAMPUMO,034-184-04
034-184-05-22,CENTRAL WARD,034-184-05
034-184-05-29,KAKIIKA WARD,034-184-05
034-184-05-30,OMUKIMWANI WARD,034-184-05
034-184-05-31,WESTERN WARD,034-184-05
034-184-06-10,KAGAMBA WARD,034-184-06
034-184-06-13,RUTUNGURU WARD,034-184-06
034-184-06-26,KAGARAMA CENTRAL,034-184-06
034-184-07-01,ITEREERO WARD,034-184-07
034-184-07-02,KAKIIKA WARD,034-184-07
034-184-07-03,KATOOMI WARD,034-184-07
034-184-07-05,KYABASHENYI WARD,034-184-07
034-184-07-06,KYARUHUGA WARD,034-184-07
034-184-07-27,NYAMUNUKA CENTRAL,034-184-07
034-184-08-14,IBAARE WARD,034-184-08
034-184-08-15,KIBARUKO WARD,034-184-08
034-184-08-28,RWAMABONDO WARD,034-184-08
034-184-09-18,KINONI,034-184-09
034-184-09-21,NYABUSHENYI,034-184-09
034-184-09-32,IHEMA,034-184-09
034-184-09-33,MUKINGA,034-184-09
034-185-01-01,BUTARE,034-185-01
034-185-01-02,KAHUNGA,034-185-01
034-185-01-03,KIKONI,034-185-01
034-185-01-05,NYARUBAARE,034-185-01
034-185-01-06,RUHOKO,034-185-01
034-185-04-09,KATOJO,034-185-04
034-185-04-11,RUHAAMA,034-185-04
034-185-04-12,RWAMWIRE,034-185-04
034-185-04-13,RWENGOMA,034-185-04
034-185-04-54,IGURWA,034-185-04
034-185-06-21,KAYENJE,034-185-06
034-185-06-35,MURAMBI,034-185-06
034-185-07-36,ITOJO,034-185-07
034-185-07-38,RUHANGA,034-185-07
034-185-09-10,KISHAMI A,034-185-09
034-185-09-55,MITOOMA,034-185-09
034-185-09-56,RWEMIRIRO,034-185-09
034-185-09-57,KISHAMI B,034-185-09
034-185-09-58,KAHENDA,034-185-09
034-185-10-08,KAFUNJO WARD,034-185-10
034-185-10-23,MURAMBI WARD,034-185-10
034-185-10-33,KIGANDO WARD,034-185-10
034-185-10-34,MIRAMA WARD,034-185-10
034-185-10-45,KYARWEHUNDE WARD,034-185-10
034-185-12-52,BUHANAMA WARD,034-185-12
034-185-12-53,NYONGOZI WARD,034-185-12
034-185-13-04,NYABURIZA,034-185-13
034-185-13-14,KITEMBE,034-185-13
034-185-13-44,KIZAARA,034-185-13
034-185-13-59,KARAMBI,034-185-13
034-185-15-20,KABUNGO WARD,034-185-15
034-185-15-22,KITASHEKWA WARD,034-185-15
034-185-15-24,RUSHEBEYA WARD,034-185-15
034-185-15-60,KAKUKURU WARD,034-185-15
034-185-15-61,KICECE WARD,034-185-15
034-185-15-62,KYENJOJO WARD,034-185-15
034-185-15-63,MUTOJO WARD,034-185-15
034-185-15-64,RWEMIYAGA WARD,034-185-15
034-185-15-65,RWENANURA WARD,034-185-15
034-186-01-01,KABASHESHE,034-186-01
034-186-01-04,KIJUBWE,034-186-01
034-186-01-06,RUHEGA,034-186-01
034-186-02-07,KASHENYI,034-186-02
034-186-02-09,KIZINGA,034-186-02
034-186-02-10,MUGYERA,034-186-02
034-186-02-11,MUKONI,034-186-02
034-186-02-12,NYAKARIRO,034-186-02
034-186-02-13,RUHARA,034-186-02
034-186-03-14,KAGUGU,034-186-03
034-186-03-16,NYANGA,034-186-03
034-186-03-17,NYARWANYA,034-186-03
034-186-03-18,OMUNGYENYI,034-186-03
034-186-04-20,KAGONGI,034-186-04
034-186-04-22,KATUNGAMO,034-186-04
034-186-04-24,NGOMBA,034-186-04
034-186-04-25,NYAKABUNGO,034-186-04
034-186-05-15,NYAMURINDIRA,034-186-05
034-186-05-19,RUKIIRI,034-186-05
034-186-05-26,AKATOJO WARD,034-186-05
034-186-05-27,KAGANGO WARD,034-186-05
034-186-05-28,KYABUKUJU WARD,034-186-05
034-186-05-29,RWEIMIRIRO WARD,034-186-05
034-186-06-02,KAINA WARD,034-186-06
034-186-06-03,KATOOMA WARD,034-186-06
034-186-06-05,KYOBWE WARD,034-186-06
034-186-06-08,KIYANJA WARD,034-186-06
034-186-07-21,KAKANENA,034-186-07
034-186-07-23,KYAFOORA,034-186-07
034-186-07-30,KAMAHURI,034-186-07
034-186-07-31,KAJUMBAJUMBA,034-186-07
034-232-01-30,PARK WARD,034-232-01
034-232-01-34,KYAMATE WARD,034-232-01
034-232-02-07,KIKONI WARD,034-232-02
034-232-02-31,CENTRAL WARD,034-232-02
034-232-03-32,KAHUNGA WARD,034-232-03
034-232-03-33,MUKO WARD,034-232-03
034-324-02-07,BAKIHARIRE WARD,034-324-02
034-324-02-18,NSHENYI WARD,034-324-02
034-324-02-30,KABIMBIRI WARD,034-324-02
034-324-02-31,KABOBO WARD,034-324-02
034-324-02-32,OMUKIBARE WARD,034-324-02
034-324-02-42,CENTRAL WARD,034-324-02
034-324-03-27,NGOMA,034-324-03
034-324-03-29,KIYOORA,034-324-03
034-324-03-43,KATARAKA,034-324-03
034-324-05-16,NYAKABAARE,034-324-05
034-324-05-17,RUKONI,034-324-05
034-324-08-14,KIHANGA,034-324-08
034-324-08-15,KYAMWASHA A,034-324-08
034-324-08-49,KANYERERE,034-324-08
034-324-08-50,KYAMWASHA B,034-324-08
034-324-08-51,NYAKIBAARE,034-324-08
034-324-11-19,RWOHO WARD,034-324-11
034-324-11-40,KIRUNGU WARD,034-324-11
034-324-11-41,KITOJO WARD,034-324-11
034-324-11-46,KIRERA WARD,034-324-11
034-324-11-47,MUSHASHA WARD,034-324-11
034-324-11-48,NYAKIGUFU WARD,034-324-11
034-324-14-25,KIZIIBA WARD,034-324-14
034-324-14-26,KAGORORA WARD,034-324-14
034-324-14-28,NGOMBA WARD,034-324-14
034-324-14-39,KIBINGO WARD,034-324-14
037-197-01-01,BUGYERA,037-197-01
037-197-01-02,KASHEESHE,037-197-01
037-197-01-03,KYAMAKANDA,037-197-01
037-197-01-04,NYABITEETE,037-197-01
037-197-01-05,NYAKAINA,037-197-01
037-197-01-06,RUBANGA SOUTH,037-197-01
037-197-01-07,RWAKIRUNGURA,037-197-01
037-197-01-33,NYAKABUNGO,037-197-01
037-197-01-43,RUBANGA NORTH,037-197-01
037-197-02-10,KARUHEMBE,037-197-02
037-197-02-11,MABANGA,037-197-02
037-197-02-12,KIIGIRO,037-197-02
037-197-02-13,NYEIBINGO,037-197-02
037-197-02-14,GARUBUNDA,037-197-02
037-197-03-15,MURAMA,037-197-03
037-197-03-16,KACENCE,037-197-03
037-197-03-17,KAFUNJO,037-197-03
037-197-03-18,KAHOKO,037-197-03
037-197-03-19,KATONYA,037-197-03
037-197-03-20,NGOMA,037-197-03
037-197-03-21,RWANYUNDO,037-197-03
037-197-03-22,BIKONGOZO,037-197-03
037-197-03-31,NYARUGANDO,037-197-03
037-197-03-44,KILIMBE,037-197-03
037-197-03-45,KISYA,037-197-03
037-197-03-46,KIBALE,037-197-03
037-197-04-23,BUNONO,037-197-04
037-197-04-24,BURORA,037-197-04
037-197-04-25,BWANGA,037-197-04
037-197-04-26,IBANDA,037-197-04
037-197-04-27,IHUNGA,037-197-04
037-197-04-28,KISIIZI,037-197-04
037-197-04-29,NDAGO,037-197-04
037-197-04-30,NYABUSHENYI,037-197-04
037-197-04-32,RUYONZA,037-197-04
037-197-04-39,KABUGA,037-197-04
037-197-04-40,NYAKATUNGA,037-197-04
037-197-04-41,KAYANGA,037-197-04
037-197-04-42,KIGANGA,037-197-04
037-197-05-08,EASTERN WARD,037-197-05
037-197-05-09,SOUTHERN WARD,037-197-05
037-197-05-34,NORTHERN WARD,037-197-05
037-197-05-36,CENTRAL WARD,037-197-05
037-197-06-35,KYAMAKANDA WARD,037-197-06
037-197-06-37,KATOJO WARD,037-197-06
037-197-06-38,NYAKAINA WARD,037-197-06
037-198-01-01,BUGANGARI,037-198-01
037-198-01-02,BURAMA,037-198-01
037-198-01-03,KAKINDO,037-198-01
037-198-01-04,KASHAYO,037-198-01
037-198-01-05,KAZINDIRO,037-198-01
037-198-01-06,KYABUREERE,037-198-01
037-198-01-07,NYABITEETE,037-198-01
037-198-01-41,KATERAMPUNGU,037-198-01
037-198-01-47,KANYANKYENDE,037-198-01
037-198-02-08,BUHUNGA,037-198-02
037-198-02-09,BWANDA,037-198-02
037-198-02-10,KABINGO,037-198-02
037-198-02-11,KIHANGA,037-198-02
037-198-02-12,KYARUYENJE,037-198-02
037-198-02-40,RUSHESHE,037-198-02
037-198-02-42,KIBIRIZI,037-198-02
037-198-03-14,BWAMBARA,037-198-03
037-198-03-15,KIKARARA,037-198-03
037-198-03-16,KIKONGI,037-198-03
037-198-03-17,NYABUBARE,037-198-03
037-198-03-18,RWENSHAMA,037-198-03
037-198-03-21,KAKONI,037-198-03
037-198-03-22,KYABAHANGA,037-198-03
037-198-03-25,GARUKA,037-198-03
037-198-05-19,KIGAAGA,037-198-05
037-198-05-20,KITIMBA,037-198-05
037-198-05-23,KABWOMA,037-198-05
037-198-05-24,KAHOKO,037-198-05
037-198-05-27,MASYA,037-198-05
037-198-05-28,NYAKINENGO,037-198-05
037-198-05-29,RUSHASHA,037-198-05
037-198-05-38,KINYAMAHWA,037-198-05
037-198-05-39,KATOOMA,037-198-05
037-198-06-31,BUROMBE,037-198-06
037-198-06-32,KICWAMBA,037-198-06
037-198-06-33,NDERE,037-198-06
037-198-06-34,NYARWIMUKA,037-198-06
037-198-06-35,NYAKITABIRE,037-198-06
037-198-06-36,RWAMUGOMA,037-198-06
037-198-06-37,NYAKITABIRE B,037-198-06
037-198-07-30,BIGAGA WARD,037-198-07
037-198-07-43,KAGUGU WARD,037-198-07
037-198-07-44,RUSOROZA WARD,037-198-07
037-198-08-13,CENTRAL WARD,037-198-08
037-198-08-26,NYAMITOOMA WARD,037-198-08
037-198-08-45,EASTERN WARD,037-198-08
037-198-08-46,WESTERN WARD,037-198-08
037-233-01-01,KAGASHE WARD,037-233-01
037-233-01-07,KYATOKO WARD,037-233-01
037-233-01-10,NORTHERN B WARD,037-233-01
037-233-01-11,RWENTONDO WARD,037-233-01
037-233-02-02,KANYINYA WARD,037-233-02
037-233-02-04,KIGAAGA WARD,037-233-02
037-233-02-08,NDORERO WARD,037-233-02
037-233-02-12,RWAKABENGO WARD,037-233-02
037-233-03-03,KARANGARO WARD,037-233-03
037-233-03-05,KINYASANO WARD,037-233-03
037-233-03-06,KITIMBA WARD,037-233-03
037-233-03-09,NORTHERN A WARD,037-233-03
055-195-01-03,KIRINGA,055-195-01
055-195-01-04,NYARUGUNDA,055-195-01
055-195-01-05,NYARUTOJO,055-195-01
055-195-02-09,RUBIMBWA,055-195-02
055-195-02-10,RUTUGUNDA,055-195-02
055-195-02-11,BUSHURA,055-195-02
055-195-03-13,KASHOJWA,055-195-03
055-195-03-14,KATUNGU,055-195-03
055-195-03-19,NYARURAMBI,055-195-03
055-195-04-20,KATOJO,055-195-04
055-195-04-22,MAFUGA,055-195-04
055-195-04-23,MURAMBA,055-195-04
055-195-05-08,SOUTHERN WARD,055-195-05
055-195-05-16,EASTERN WARD,055-195-05
055-195-05-24,WESTERN WARD,055-195-05
055-195-05-25,NORTHERN WARD,055-195-05
055-195-06-02,KAYANJA,055-195-06
055-195-06-28,KISHURO,055-195-06
055-195-06-29,NYAKISHOJWA,055-195-06
055-195-06-30,NYARURAMBI,055-195-06
055-195-07-21,KAMAKOMA,055-195-07
055-195-07-31,KANYAMATEMBE,055-195-07
055-195-07-32,KIZIBA,055-195-07
055-195-07-33,KYAMUKOMBE,055-195-07
055-195-07-34,MUKIRWA,055-195-07
055-195-08-06,CENTRAL WARD,055-195-08
055-195-08-07,EASTERN WARD,055-195-08
055-195-08-26,NORTHERN WARD,055-195-08
055-195-08-27,SOUTHERN WARD,055-195-08
055-195-09-35,CENTRAL WARD,055-195-09
055-195-09-36,EASTERN WARD,055-195-09
055-195-09-37,NORTHERN WARD,055-195-09
055-195-09-38,SOUTHERN WARD,055-195-09
055-195-10-39,EASTERN WARD,055-195-10
055-195-10-40,NORTHEN WARD,055-195-10
055-195-10-41,SOUTHERN WARD,055-195-10
055-195-10-42,WESTERN WARD,055-195-10
055-195-11-43,BUJERENGYE,055-195-11
055-195-11-44,NYAKATOMA,055-195-11
055-195-11-45,NYAKIBUGA,055-195-11
055-195-11-46,RWENKYENDE,055-195-11
055-195-12-47,KAKINGA,055-195-12
055-195-12-48,BUZINIRO,055-195-12
055-195-12-49,RUSHEBEYA,055-195-12
055-195-12-50,IHEMBE,055-195-12
055-195-13-15,BUKUNGA,055-195-13
055-195-13-18,MISHENYI,055-195-13
055-195-13-51,KATEBERE,055-195-13
055-195-13-52,NYAKAZINGA,055-195-13
055-196-01-17,NYAMIGOYE,055-196-01
055-196-01-18,KISHENYI,055-196-01
055-196-01-19,BUREMA,055-196-01
055-196-02-01,BUJENGWE,055-196-02
055-196-02-02,KARANGARA,055-196-02
055-196-02-31,RUTENDERE,055-196-02
055-196-03-09,KIBIMBIRI,055-196-03
055-196-03-13,RUSOROZA,055-196-03
055-196-03-30,KABUGA,055-196-03
055-196-04-20,RUSHAKA,055-196-04
055-196-04-22,MASHAKU,055-196-04
055-196-04-23,NYAKASHURE,055-196-04
055-196-04-24,NYARURAMBI,055-196-04
055-196-04-26,NTUNGWA,055-196-04
055-196-05-04,MPUNGU,055-196-05
055-196-05-25,MURAMBA,055-196-05
055-196-05-27,BUREMBA,055-196-05
055-196-05-28,NGAARA,055-196-05
055-196-06-07,BIHOMBORWA WARD,055-196-06
055-196-06-11,NYAKATUNGURU WARD,055-196-06
